Filename,Description
metro_station-lisbon-1020-43613-a.wav,A crowd of people are murmuring in the distance.
street_traffic-lyon-1029-40774-a.wav,"
A motor vehicle engine is idling."
street_pedestrian-barcelona-260-7893-a.wav,This is the sound of people walking in a crowded area.
metro_station-lisbon-1020-41598-a.wav,An electronic device is playing in the distance.
tram-stockholm-284-8598-a.wav,A woman is speaking on a bus.
park-lyon-1060-40084-a.wav,"This is a recording of a park. In the distance, a woman can be heard talking. There is a gentle breeze blowing, and the sound of birds chirping can be heard in the background."
public_square-london-115-3340-a.wav,"This is a recording of a park. There are children laughing and playing, birds chirping, and people walking by."
airport-london-5-253-a.wav,This is a recording of a crowd in a public space. The crowd is murmuring at a low volume.
metro_station-helsinki-67-2009-a.wav,"This is a low quality, noisy, and mono recording of a crowd murmuring in the background while a violin is playing a sad melody on top of it."
street_pedestrian-vienna-158-4808-a.wav,residential area
tram-helsinki-183-5703-a.wav,It is the sound of an elevator moving between floors.
airport-lisbon-1000-41411-a.wav,This is the sound of a crowd in a restaurant.
metro-milan-1218-45270-a.wav,It is the sound of an engine idling loudly.
tram-prague-1189-45690-a.wav,This is the sound of a bus running on the road with people murmuring in the background.
tram-helsinki-184-5720-a.wav,It is the sound of a bus moving on the road.
street_traffic-milan-1087-42003-a.wav,This is the sound of an engine idling.
metro_station-lisbon-1021-42913-a.wav,residential area
tram-helsinki-182-5672-a.wav,It is the sound of an engine idling loudly.
public_square-prague-1192-45104-a.wav,It is the sound of a vehicle engine idling.
street_pedestrian-paris-264-8024-a.wav,residential area
bus-london-22-834-a.wav,It is the sound of an engine idling.
metro-lyon-1079-41992-a.wav,This is the sound of a car engine idling loudly.
park-paris-99-2817-a.wav,"This is a recording of a park. There are birds chirping, people walking and talking, and a dog barking in the distance."
airport-prague-1015-40787-a.wav,This is the sound of people walking in a large indoor space such as a museum or a shopping center.
street_traffic-milan-1097-43862-a.wav,The sound is of cars passing by at a fairly consistent rate.
public_square-stockholm-119-3501-a.wav,This is the sound of a car passing by.
public_square-prague-1192-45141-a.wav,It is the sound of a car passing by.
metro_station-barcelona-63-1894-a.wav,"This is the sound of a large machine, possibly a bus engine, running on the road."
tram-prague-1189-45529-a.wav,This is the sound of a bus running on the road.
public_square-lyon-1178-45040-a.wav,This is a recording of a crowd in a public space. The crowd is murmuring indistinctly. There is a sense of a large group of people gathered together in a public place such as a park or a busy street.
metro-prague-1026-42677-a.wav,It is the sound of a large engine idling.
metro-helsinki-43-1310-a.wav,This is the sound of a train moving on railroad tracks passing by.
metro_station-paris-79-2155-a.wav,"This is an experimental ambient electronic piece with a dark soundscape. There are synthesizers, bass, drums, piano, and electric guitar. The atmosphere is weird and spacey, suitable for a film soundtrack."
street_pedestrian-paris-154-4659-a.wav,"This is the sound of someone walking through a crowded area. There are many people talking in the distance and the person making the sound is walking on a hard surface, possibly a street or a floor."
public_square-paris-117-3445-a.wav,residential area
shopping_mall-paris-133-4002-a.wav,This is a recording of a park. There are sounds of birds chirping lightly throughout the entire clip.
metro_station-milan-1050-41884-a.wav,"It is the sound of an emergency vehicle, specifically a siren from a fire engine - fire truck."
bus-stockholm-36-1067-a.wav,This is a recording of a crowd in a location where a performance is taking place. The crowd is quietly watching and listening to the performance.
street_pedestrian-lisbon-1099-42324-a.wav,"This is a low quality recording featuring a crowd in a large room. There is a distant, muffled sound of a harp being played."
airport-milan-1061-41831-a.wav,A crowd of people are murmuring in the distance.
public_square-vienna-253-7583-a.wav,"This is a recording of a park. There are many people in the background talking and children playing. A baby cries occasionally, and birds chirp. A distant bus can be heard running on the road."
bus-london-21-825-a.wav,"This is an experimental ambient music piece with a dark soundscape. There is a synthesizer playing the main tune with a bass sound in the background. The atmosphere is quiet and meditative, suitable for a film soundtrack."
street_traffic-helsinki-165-5064-a.wav,The sound is of a vehicle or boat on water.
airport-paris-7-330-a.wav,"This is a low quality, noisy, and mono recording of people talking in a crowded indoor space."
street_pedestrian-prague-1085-40146-a.wav,This is a sound from a video game.
metro-vienna-60-1812-a.wav,It is the sound of a bus moving on the road.
metro-paris-226-6808-a.wav,"An object is dropped and lands with a thud, followed by a woman speaking to a child."
shopping_mall-lyon-1196-44648-a.wav,A crowded area with people talking and moving around.
street_pedestrian-lyon-1003-42352-a.wav,This is the sound of a car door closing.
shopping_mall-paris-134-4064-a.wav,This is the sound of water gently flowing and bubbling.
metro_station-london-72-2062-a.wav,A woman is making an announcement over an intercom.
metro-barcelona-41-1232-a.wav,It is the sound of an elevator moving between floors.
street_traffic-paris-171-5239-a.wav,This is the sound of a car passing by at a moderate speed.
bus-barcelona-210-6419-a.wav,This is the sound of a bus moving with some people murmuring in the background.
shopping_mall-milan-1049-43423-a.wav,It is the sound of a crowded indoor location.
metro_station-lisbon-1020-41972-a.wav,"The low quality recording features a muffled subway train sound, after which there is a short silence, followed by a hissing sound."
metro-helsinki-221-6694-a.wav,"This is the sound of rail transport, specifically a train."
airport-lisbon-1114-43268-a.wav,A crowded indoor location.
metro_station-vienna-87-2384-a.wav,"This is an urban sound, specifically the ambience of a city environment during the day."
shopping_mall-vienna-259-7875-a.wav,This is a recording of a crowd in a public space.
metro_station-london-235-7021-a.wav,"An ambient experimental electronic piece with synthesizers and drums, creating a dark meditative soundscape suitable for a film soundtrack."
bus-paris-216-6543-a.wav,"This is an amateur recording of a space music piece. There is a synthesizer playing a slow and weird tune with a weird bass line in the background. The atmosphere of the piece is eerie, sinister, frightening, and suspenseful. This piece could be used in the soundtrack of a sci-fi/horror movie or a video game with a dystopian setting."
tram-lyon-1103-41273-a.wav,It is the sound of a vehicle engine idling.
shopping_mall-prague-1031-43971-a.wav,This is the sound of an elevator in a building.
metro_station-milan-1187-44956-a.wav,"This is a low quality recording featuring a cover of a rock song and it consists of a passionate male vocal singing over groovy bass guitar, shimmering cymbals and electric guitar licks. There are some crowd chattering noises in the background. It sounds emotional and energetic."
metro-prague-1204-45313-a.wav,It is the sound of an elevator moving between floors.
metro-lyon-1126-41374-a.wav,"It is an engine sound, specifically a heavy engine with low frequency."
street_traffic-milan-1087-41799-a.wav,Traffic is passing by.
airport-stockholm-11-466-a.wav,A woman is making an announcement in a loud voice over an intercom.
public_square-prague-1192-44139-a.wav,This is a recording of a city environment where sounds of people and traffic can be heard in the background.
bus-lisbon-1106-41768-a.wav,It is the sound of a vehicle engine idling.
metro-milan-1141-41157-a.wav,The sound is of an engine idling loudly.
street_traffic-lyon-1110-42723-a.wav,The sound is of traffic in the distance.
public_square-stockholm-252-7561-a.wav,"This is a recording of a city environment. There are sounds of people walking and cars driving by. In the distance, birds can be heard chirping."
bus-lisbon-1226-45078-a.wav,This is the sound of a bus.
metro-stockholm-57-1684-a.wav,It is the sound of an engine idling.
street_pedestrian-paris-264-8019-a.wav,"This is a recording of a park in the evening. There are sounds of people walking and talking, birds chirping, and soft music in the background. A dog can also be heard barking once every few minutes."
airport-vienna-14-596-a.wav,This is the sound of someone walking in a crowded area.
park-milan-1063-40711-a.wav,A child is shouting as birds chirp in the distance and something hits the ground.
public_square-london-250-7484-a.wav,People are murmuring in the distance.
airport-paris-9-382-a.wav,residential area
metro_station-milan-1050-43070-a.wav,"This is an experimental and dark electronic piece with synthesizers, drums, bass, piano, and keyboard. The atmosphere is ambient and soundscape-like, suitable for a film soundtrack."
public_square-milan-1044-43889-a.wav,This is the sound of a crowd in a public space.
park-paris-244-7288-a.wav,This is a recording of a park. There are birds chirping and a dog barking in the distance.
street_traffic-helsinki-165-5059-a.wav,"This is the sound of a vehicle or motor vehicle (road), likely a bus, with its engine idling."
street_pedestrian-lisbon-1098-40300-a.wav,"This is a sound from a video game. In the video game, there is a squeaky swing that can be moved back and forth. Sounds of people talking can also be heard in the background."
